date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:18:02	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:03%20GMT	https://htmldemo.net/harosa/harosa-v2/images/icons/fr.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/icons/fr.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:03	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:03%20GMT	https://htmldemo.net/harosa/harosa-v2/images/logo/logo.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/logo/logo.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:03	179300/179300	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:17:56%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/bg/blog_bg.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/bg/blog_bg.webp	(from https://htmldemo.net/harosa/harosa-v2/assets/css/main.css)
16:18:03	72197/72197	---MCZ	200	added ('OK')	text/html	etag:W/%226381f873-11a05%22	https://htmldemo.net/harosa/harosa-v2/service-2.html	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/service-2.html	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:03	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:04%20GMT	https://htmldemo.net/harosa/harosa-v2/images/product/cat/cat1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/product/cat/cat1.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:04	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:04%20GMT	https://htmldemo.net/harosa/harosa-v2/images/product/cat/cat2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/product/cat/cat2.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:04	44393/44393	---MCZ	200	added ('OK')	text/html	etag:W/%226381f866-ad69%22	https://htmldemo.net/harosa/harosa-v2/forgot-password.html	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/forgot-password.html	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:04	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:05%20GMT	https://htmldemo.net/harosa/harosa-v2/images/brand/1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/brand/1.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:05	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:05%20GMT	https://htmldemo.net/harosa/harosa-v2/images/brand/2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/brand/2.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:05	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:06%20GMT	https://htmldemo.net/harosa/harosa-v2/images/brand/3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/brand/3.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:06	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:06%20GMT	https://htmldemo.net/harosa/harosa-v2/images/brand/4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/brand/4.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:06	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:06%20GMT	https://htmldemo.net/harosa/harosa-v2/images/brand/5.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/brand/5.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:06	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:07%20GMT	https://htmldemo.net/harosa/harosa-v2/images/brand/6.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/brand/6.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:07	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:07%20GMT	https://htmldemo.net/harosa/harosa-v2/images/Instagram/1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/Instagram/1.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:07	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:08%20GMT	https://htmldemo.net/harosa/harosa-v2/images/Instagram/2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/Instagram/2.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:08	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:08%20GMT	https://htmldemo.net/harosa/harosa-v2/images/Instagram/3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/Instagram/3.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:08	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:09%20GMT	https://htmldemo.net/harosa/harosa-v2/images/Instagram/4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/Instagram/4.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:08	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:09%20GMT	https://htmldemo.net/harosa/harosa-v2/images/Instagram/5.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/Instagram/5.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:09	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:09%20GMT	https://htmldemo.net/harosa/harosa-v2/images/Instagram/6.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/Instagram/6.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:09	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:10%20GMT	https://htmldemo.net/harosa/harosa-v2/images/icons/payment-icon.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/icons/payment-icon.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:09	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:10%20GMT	https://htmldemo.net/harosa/harosa-v2/images/product/thumbnails/1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/product/thumbnails/1.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:11	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:10%20GMT	https://htmldemo.net/harosa/harosa-v2/images/product/thumbnails/2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/product/thumbnails/2.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:11	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:12%20GMT	https://htmldemo.net/harosa/harosa-v2/images/product/thumbnails/3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/product/thumbnails/3.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:12	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:12%20GMT	https://htmldemo.net/harosa/harosa-v2/images/product/thumbnails/4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/product/thumbnails/4.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:12	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:12%20GMT	https://htmldemo.net/harosa/harosa-v2/images/product/single/1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/product/single/1.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:12	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:13%20GMT	https://htmldemo.net/harosa/harosa-v2/images/product/single/2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/product/single/2.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:13	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:13%20GMT	https://htmldemo.net/harosa/harosa-v2/images/product/single/3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/product/single/3.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:13	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:13%20GMT	https://htmldemo.net/harosa/harosa-v2/images/product/single/4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/images/product/single/4.webp	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:14	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15283%22	https://code.jquery.com/jquery-3.2.1.min.js	D:/Kojo/Test2/code.jquery.com/jquery-3.2.1.min.js	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:14	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:15%20GMT	https://htmldemo.net/harosa/harosa-v2/js/jquery-3.2.1.min.js	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/js/jquery-3.2.1.min.js	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:15	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:15%20GMT	https://htmldemo.net/harosa/harosa-v2/js/popper.min.js	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/js/popper.min.js	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:15	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:16%20GMT	https://htmldemo.net/harosa/harosa-v2/js/bootstrap.min.js	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/js/bootstrap.min.js	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:15	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:16%20GMT	https://htmldemo.net/harosa/harosa-v2/js/jquery.nivo.slider.pack.js	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/js/jquery.nivo.slider.pack.js	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:16	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:16%20GMT	https://htmldemo.net/harosa/harosa-v2/js/plugins.js	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/js/plugins.js	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:16	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2016:18:17%20GMT	https://htmldemo.net/harosa/harosa-v2/js/main.js	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/js/main.js	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:17	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	https://www.google-analytics.com/analytics.js	D:/Kojo/Test2/www.google-analytics.com/analytics.js	(from https://htmldemo.net/harosa/harosa-v2/login.html)
16:18:19	9732/9732	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:19%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/mini/1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/product/mini/1.webp	(from https://htmldemo.net/harosa/harosa-v2/index-2.html)
16:18:19	28596/28596	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:18%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/bg/1_2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/bg/1_2.webp	(from https://htmldemo.net/harosa/harosa-v2/index-2.html)
16:18:19	4180/4180	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:20%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/mini/2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/product/mini/2.webp	(from https://htmldemo.net/harosa/harosa-v2/index-2.html)
16:18:20	5014/5014	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:20%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/mini/3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/product/mini/3.webp	(from https://htmldemo.net/harosa/harosa-v2/index-2.html)
16:18:20	5374/5374	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:20%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/mini/4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/product/mini/4.webp	(from https://htmldemo.net/harosa/harosa-v2/index-2.html)
16:18:20	5584/5584	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:21%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/mini/5.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/product/mini/5.webp	(from https://htmldemo.net/harosa/harosa-v2/index-2.html)
16:18:21	3386/3386	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:21%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/mini/6.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/product/mini/6.webp	(from https://htmldemo.net/harosa/harosa-v2/index-2.html)
16:18:21	6804/6804	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:21%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/mini/7.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/product/mini/7.webp	(from https://htmldemo.net/harosa/harosa-v2/index-2.html)
16:18:21	6460/6460	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:22%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/mini/8.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/product/mini/8.webp	(from https://htmldemo.net/harosa/harosa-v2/index-2.html)
16:18:22	5088/5088	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:22%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/mini/9.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/product/mini/9.webp	(from https://htmldemo.net/harosa/harosa-v2/index-2.html)
16:18:24	44174/44174	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:24%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/slider/3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/slider/3.webp	(from https://htmldemo.net/harosa/harosa-v2/index-3.html)
16:18:24	13914/13914	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:25%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/service/2_3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/service/2_3.webp	(from https://htmldemo.net/harosa/harosa-v2/index-3.html)
16:18:25	3854/3854	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:25%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/logo/logo-whit.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/logo/logo-whit.webp	(from https://htmldemo.net/harosa/harosa-v2/index-4.html)
16:18:25	42056/42056	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:24%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/bg/1_3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/bg/1_3.webp	(from https://htmldemo.net/harosa/harosa-v2/index-3.html)
16:18:25	119198/119198	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:26%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/slider/5.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/slider/5.webp	(from https://htmldemo.net/harosa/harosa-v2/index-4.html)
16:18:26	11108/11108	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:27%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/banner/1_4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/banner/1_4.webp	(from https://htmldemo.net/harosa/harosa-v2/index-4.html)
16:18:27	40584/40584	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:26%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/slider/6.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/slider/6.webp	(from https://htmldemo.net/harosa/harosa-v2/index-4.html)
16:18:27	14802/14802	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:27%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/banner/2_4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/banner/2_4.webp	(from https://htmldemo.net/harosa/harosa-v2/index-4.html)
16:18:27	50920/50920	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:28%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/banner/3_4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/banner/3_4.webp	(from https://htmldemo.net/harosa/harosa-v2/index-4.html)
16:18:28	17174/17174	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:28%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/slider/7.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/slider/7.webp	(from https://htmldemo.net/harosa/harosa-v2/index-5.html)
16:18:28	15360/15360	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:29%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/slider/8.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/slider/8.webp	(from https://htmldemo.net/harosa/harosa-v2/index-5.html)
16:18:29	23924/23924	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:29%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/banner/shop-sidebar.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/banner/shop-sidebar.webp	(from https://htmldemo.net/harosa/harosa-v2/index-5.html)
16:18:29	17364/17364	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:29%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/banner/1_5.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/banner/1_5.webp	(from https://htmldemo.net/harosa/harosa-v2/index-5.html)
16:18:29	5374/5374	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:30%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/product/7.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/product/7.webp	(from https://htmldemo.net/harosa/harosa-v2/shop.html)
16:18:30	23924/23924	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:30%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/banner/advertising.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/banner/advertising.webp	(from https://htmldemo.net/harosa/harosa-v2/shop.html)
16:18:30	222498/222498	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:23%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/slider/4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/slider/4.webp	(from https://htmldemo.net/harosa/harosa-v2/index-3.html)
16:18:30	49014/49014	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:31%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/blog/blog1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/blog/blog1.webp	(from https://htmldemo.net/harosa/harosa-v2/blog.html)
16:18:31	52830/52830	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:31%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/blog/blog2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/blog/blog2.webp	(from https://htmldemo.net/harosa/harosa-v2/blog.html)
16:18:31	27428/27428	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:31%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/blog/blog3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/blog/blog3.webp	(from https://htmldemo.net/harosa/harosa-v2/blog.html)
16:18:32	139100/139100	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:32%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/blog/blog4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/blog/blog4.webp	(from https://htmldemo.net/harosa/harosa-v2/blog.html)
16:18:33	566/566	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:33%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/icon-img/about-us-icon1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/icon-img/about-us-icon1.webp	(from https://htmldemo.net/harosa/harosa-v2/about-us.html)
16:18:33	76714/76714	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:32%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/blog/blog5.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/blog/blog5.webp	(from https://htmldemo.net/harosa/harosa-v2/blog.html)
16:18:33	97260/97260	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:33%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/banner/about-us-img1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/banner/about-us-img1.webp	(from https://htmldemo.net/harosa/harosa-v2/about-us.html)
16:18:33	2560/2560	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:33%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/icon-img/about-us-icon2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/icon-img/about-us-icon2.webp	(from https://htmldemo.net/harosa/harosa-v2/about-us.html)
16:18:34	506/506	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:34%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/icon-img/about-us-icon3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/icon-img/about-us-icon3.webp	(from https://htmldemo.net/harosa/harosa-v2/about-us.html)
16:18:34	402/402	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:34%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/icon-img/about-us-icon4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/icon-img/about-us-icon4.webp	(from https://htmldemo.net/harosa/harosa-v2/about-us.html)
16:18:34	11932/11932	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:35%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/service/service1-banner1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/service/service1-banner1.webp	(from https://htmldemo.net/harosa/harosa-v2/service.html)
16:18:35	132268/132268	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:34%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/banner/about-us-img2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/banner/about-us-img2.webp	(from https://htmldemo.net/harosa/harosa-v2/about-us.html)
16:18:35	15082/15082	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:35%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/service/service1-banner2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/service/service1-banner2.webp	(from https://htmldemo.net/harosa/harosa-v2/service.html)
16:18:35	12042/12042	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:36%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/service/service1-banner3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/service/service1-banner3.webp	(from https://htmldemo.net/harosa/harosa-v2/service.html)
16:18:36	133326/133326	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:36%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/service/4.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/service/4.webp	(from https://htmldemo.net/harosa/harosa-v2/service.html)
16:18:36	61500/61500	---MCZ	200	added ('OK')	text/html	etag:W/%226381f870-f03c%22	https://htmldemo.net/harosa/harosa-v2/portfolio-details.html	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/portfolio-details.html	(from https://htmldemo.net/harosa/harosa-v2/portfolio.html)
16:18:37	103478/103478	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:36%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/portfolio/p1.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/portfolio/p1.webp	(from https://htmldemo.net/harosa/harosa-v2/portfolio.html)
16:18:37	22430/22430	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:37%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/portfolio/p3.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/portfolio/p3.webp	(from https://htmldemo.net/harosa/harosa-v2/portfolio.html)
16:18:37	24678/24678	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:37%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/portfolio/p6.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/portfolio/p6.webp	(from https://htmldemo.net/harosa/harosa-v2/portfolio.html)
16:18:38	77276/77276	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:38%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/portfolio/p8.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/portfolio/p8.webp	(from https://htmldemo.net/harosa/harosa-v2/portfolio.html)
16:18:39	46490/46490	---M--	200	added ('OK')	image/webp	date:Tue,%2021%20May%202024%2016:18:39%20GMT	https://htmldemo.net/harosa/harosa-v2/assets/images/portfolio/p2.webp	D:/Kojo/Test2/htmldemo.net/harosa/harosa-v2/assets/images/portfolio/p2.webp	(from https://htmldemo.net/harosa/harosa-v2/portfolio.html)
